Tel,Filter,HJD,mag,e_mag,mag_aligned,e_mag_aligned
KMTA01,I,8682.03497,19.321,0.093,19.264268514098397,0.08463858583503653
KMTA01,I,8682.93133,19.333,0.148,19.275184179391225,0.13455921083287
KMTA01,I,8682.94917,19.541,0.181,19.462560834043504,0.16146595022044838
KMTA01,I,8682.96633,19.336,0.191,19.277911388486018,0.17361049161734537
KMTA01,I,8683.02893,19.465,0.106,19.394511529848316,0.09525516232610358
KMTA01,I,8683.04642,19.65,0.1,19.55925646410629,0.08820244617949077
KMTA01,I,8683.09121,19.385,0.104,19.32235756921155,0.0941357118845952
KMTA01,I,8683.10866,19.564,0.138,19.483055022457226,0.12282284124192897
KMTA01,I,8683.12578,19.693,0.171,19.597094013535024,0.15011073797867466
KMTA01,I,8683.1436,19.228,0.124,19.17931155188949,0.11369054546899876
KMTA01,I,8683.16103,19.43,0.149,19.363008404213495,0.13432834818909284
KMTA01,I,8683.177,19.49,0.169,19.41695099089055,0.1515113420956366
KMTA01,I,8683.89689,19.596,0.083,19.511489167110227,0.07362949189052928
KMTA01,I,8683.91422,19.572,0.093,19.49017229669229,0.08270464683734811
KMTA01,I,8683.93174,19.6,0.107,19.51503683771029,0.09488041094048703
KMTA01,I,8683.9954,19.541,0.128,19.462560834043504,0.11418586534926736
KMTA01,I,8684.01535,19.395,0.084,19.331405116461934,0.07596602059150954
KMTA01,I,8684.03377,19.408,0.079,19.343155009052417,0.07136202070874618
KMTA01,I,8684.05588,19.382,0.072,19.31964176042029,0.06518793815388237
KMTA01,I,8684.0754,19.603,0.083,19.51769661957165,0.07357576467849217
KMTA01,I,8684.09314,19.471,0.073,19.399901819103302,0.0655634248782458
KMTA01,I,8684.12127,19.566,0.081,19.48483488323938,0.07207705216976878
KMTA01,I,8684.13866,19.492,0.082,19.418743853544797,0.07350035522940586
KMTA01,I,8684.17623,19.55,0.125,19.47058592865145,0.11140955222202789
KMTA01,I,8684.8628,19.49,0.084,19.41695099089055,0.07530741263925134
KMTA01,I,8684.88549,19.387,0.07,19.324167713138127,0.0633494967979116
KMTA01,I,8684.90515,19.656,0.133,19.56454688332157,0.11723261123173688
KMTA01,I,8684.908,19.441,0.062,19.37292030211644,0.05583902861096585
KMTA01,I,8684.93626,19.537,0.062,19.458991817049515,0.05533073770724314
KMTA01,I,8684.95564,19.67,0.066,19.576877695148283,0.0580862123038402
KMTA01,I,8684.97281,19.609,0.068,19.523013678491534,0.06024103548371293
KMTA01,I,8684.99336,19.628,0.075,19.539828851980594,0.06630875113227405
KMTA01,I,8685.01131,19.626,0.064,19.538060429978138,0.056595537676775616
KMTA01,I,8685.04042,19.635,0.069,19.54601535301572,0.060958360251302836
KMTA01,I,8685.05754,19.578,0.066,19.495506445891564,0.058657636261330824
KMTA01,I,8685.07553,19.526,0.074,19.44916973818375,0.06611159868832754
KMTA01,I,8685.09278,19.594,0.073,19.509714778087606,0.0647719266806165
KMTA01,I,8685.11007,19.684,0.085,19.589189456599485,0.0746917702396633
KMTA01,I,8685.14294,19.535,0.089,19.457206777793708,0.0794421084287445
KMTA01,I,8685.16044,19.349,0.074,19.289721347679333,0.06718901944440817
KMTA01,I,8685.17514,19.469,0.092,19.39810539243311,0.08264337194028228
KMTA01,I,8685.88059,19.449,0.074,19.380122695145925,0.06659764039127757
KMTA01,I,8685.91743,19.528,0.072,19.45095636263149,0.06431215846108299
KMTA01,I,8685.93743,19.609,0.069,19.523013678491534,0.06112693306435576
KMTA01,I,8685.95412,19.574,0.065,19.49195070981398,0.0577925270323319
KMTA01,I,8685.98187,19.697,0.075,19.600604584945597,0.06580837116267593
KMTA01,I,8685.9993,19.669,0.074,19.57599755243616,0.065134155244966
KMTA01,I,8686.01668,19.435,0.11,19.367515043622607,0.09912352704617557
KMTA01,I,8686.87069,19.459,0.077,19.389118220256822,0.06923346336968225
KMTA01,I,8686.88824,19.433,0.074,19.365712633628213,0.06669523658256006
KMTA01,I,8686.91595,19.554,0.076,19.474150319630088,0.06770983638737299
KMTA01,I,8686.93358,19.398,0.075,19.33411782986658,0.06780885945168538
KMTA01,I,8686.95145,19.432,0.069,19.364811305685834,0.06219445367357689
KMTA01,I,8686.96892,19.605,0.074,19.51946934406707,0.0655839396902468
KMTA01,I,8687.0177,19.583,0.069,19.499949066550958,0.06129241897325054
KMTA01,I,8687.03537,19.618,0.078,19.530982978079944,0.06903444507354452
KMTA01,I,8687.05268,19.532,0.062,19.45452855689905,0.05535809753336932
KMTA01,I,8687.0699,19.591,0.074,19.507052503879862,0.06567964027891626
KMTA01,I,8687.08791,19.379,0.069,19.316925241562306,0.06248808731032557
KMTA01,I,8687.11627,19.439,0.077,19.371118878352338,0.06936115569815036
KMTA01,I,8687.1513,19.643,0.1,19.553079948638278,0.08826936934315179
KMTA01,I,8687.15437,19.458,0.078,19.388219042614597,0.07013911213089281
KMTA01,I,8687.17263,19.445,0.085,19.376522160011167,0.07652543975604284
KMTA01,I,8687.87558,19.502,0.081,19.427703022409336,0.07253444161138742
KMTA01,I,8687.89695,19.529,0.085,19.45184954312235,0.07591660658349783
KMTA01,I,8687.91426,19.611,0.071,19.524785287362686,0.06288549849207466
KMTA01,I,8687.93202,19.528,0.082,19.45095636263149,0.07324440269178897
KMTA01,I,8687.96078,19.639,0.077,19.549548411629633,0.06799674664654158
KMTA01,I,8687.97796,19.64,0.085,19.550431438700077,0.07505325732368825
KMTA01,I,8687.99659,19.587,0.067,19.50350151843575,0.05949129933119458
KMTA01,I,8688.0142,19.576,0.067,19.493728759720717,0.059558582209577444
KMTA01,I,8688.03135,19.506,0.064,19.43128427987582,0.05728906445656828
KMTA01,I,8688.05949,19.715,0.096,19.616382481883303,0.08406249387498996
KMTA01,I,8688.07695,19.487,0.08,19.41426105620213,0.07174183052808517
KMTA01,I,8688.09408,19.541,0.093,19.462560834043504,0.08296316779282706
KMTA01,I,8688.11179,19.534,0.091,19.45631412569978,0.08123535577842626
KMTA01,I,8688.1293,19.697,0.095,19.600604584945597,0.08335727013938951
KMTA01,I,8688.14828,19.606,0.085,19.5203555670931,0.07532500979114974
KMTA01,I,8688.90249,19.486,0.091,19.413364240700265,0.08161408816911898
KMTA01,I,8688.92007,19.642,0.092,19.552197207271565,0.0812165906482694
KMTA01,I,8688.95431,19.543,0.091,19.46434481075802,0.08116286348734131
KMTA01,I,8688.97169,19.369,0.078,19.30786507083027,0.07069987977300285
KMTA01,I,8689.04794,19.238,0.08,19.188476624820733,0.07329235578911728
KMTA01,I,8689.06507,19.498,0.106,19.42412038574771,0.09495811038549301
KMTA01,I,8689.08213,19.789,0.129,19.68090134224866,0.11197686164678147
KMTA01,I,8689.14495,19.452,0.097,19.38282222608659,0.08727275160115827
KMTA01,I,8689.16516,19.239,0.097,19.189392743884223,0.08886011604556537
KMTA01,I,8691.90967,19.701,0.097,19.604113571656633,0.0850736776202027
KMTA01,I,8691.92698,19.706,0.111,19.608497569841028,0.09729713470797083
KMTA01,I,8691.95548,19.344,0.068,19.285180588150304,0.06176738171302752
KMTA01,I,8691.97306,19.802,0.177,19.692176890967907,0.1533988369971589
KMTA01,I,8691.99482,19.45,0.079,19.38102262179086,0.07109092813673377
KMTA01,I,8692.01203,19.558,0.271,19.477713278475083,0.24134185501634955
KMTA01,I,8692.05816,19.4,0.081,19.335925906353165,0.07322062399405736
KMTA01,I,8692.07588,19.406,0.074,19.341348214818243,0.06685733326248042
KMTA01,I,8692.09324,19.551,0.087,19.47147716043313,0.07753328073300203
KMTA01,I,8692.11639,19.567,0.087,19.485724678236792,0.0774082355385077
KMTA01,I,8692.11987,19.542,0.094,19.463452866769334,0.08384690658624247
KMTA01,I,8692.1374,19.509,0.079,19.433969315458988,0.07069567764606181
KMTA01,I,8692.15196,19.262,0.076,19.21044383024672,0.06949749782684471
KMTA01,I,8692.16679,19.379,0.102,19.316925241562306,0.09237369428482907
KMTA01,I,8692.88068,19.634,0.085,19.54513185111443,0.07510169007610427
KMTA01,I,8692.90944,19.38,0.068,19.317830826646432,0.061577107918375784
KMTA01,I,8692.92665,19.579,0.073,19.4963951524131,0.06487225063710553
KMTA01,I,8692.94419,19.478,0.064,19.406186654747668,0.05744241365839842
KMTA01,I,8692.96159,19.629,0.077,19.540712921469247,0.0680697158993821
KMTA01,I,8692.97919,19.573,0.08,19.491061548622465,0.07113652573491946
KMTA01,I,8693.00728,19.648,0.079,19.557492223591957,0.06969506460014908
KMTA01,I,8693.02826,19.555,0.078,19.475041193765023,0.06948469002464056
KMTA01,I,8693.04616,19.429,0.064,19.362106830804546,0.05770331325657503
KMTA01,I,8693.06369,19.548,0.081,19.468803197400156,0.07220783804278551
KMTA01,I,8693.0811,19.437,0.078,19.369317125359103,0.07027478038622642
KMTA01,I,8693.10882,19.554,0.088,19.474150319630088,0.07840086318537925
KMTA01,I,8693.12794,19.451,0.087,19.381922465458125,0.0782827877509804
KMTA01,I,8693.14501,19.582,0.093,19.499060724939316,0.08262001752770505
KMTA01,I,8693.16,19.326,0.08,19.268818032478595,0.07277718349789515
KMTA01,I,8694.00989,19.297,0.265,19.242404724586198,0.2416494483339819
KMTA01,I,8694.86994,19.301,0.076,19.246051670781757,0.06928070602569844
KMTA01,I,8694.88722,19.561,0.087,19.480384555287475,0.07745529618131199
KMTA01,I,8694.90459,19.572,0.092,19.49017229669229,0.08181534955952717
KMTA01,I,8694.936,19.611,0.088,19.524785287362686,0.0779425896803179
KMTA01,I,8694.95339,19.504,0.072,19.429493823793226,0.06446263741397276
KMTA01,I,8694.97027,19.666,0.079,19.57335654180819,0.0695581066705808
KMTA01,I,8694.98803,19.471,0.068,19.399901819103302,0.06107277933863996
KMTA01,I,8695.86598,19.725,0.12,19.62513396568215,0.10495735474059825
KMTA01,I,8695.88327,19.669,0.086,19.57599755243616,0.0756964506900956
KMTA01,I,8695.90039,19.499,0.081,19.42501617399295,0.07255536524931658
KMTA01,I,8695.93168,19.682,0.08,19.58743180697138,0.07031382990142208
KMTA01,I,8695.94881,19.622,0.082,19.534522455740635,0.0725438965161285
KMTA01,I,8695.96633,19.65,0.077,19.55925646410629,0.0679158835582079
KMTA01,I,8695.98355,19.714,0.072,19.61550678077299,0.06305408864632361
KMTA01,I,8696.00069,19.553,0.061,19.47325935598684,0.05435151093127749
KMTA01,I,8696.04654,19.523,0.074,19.44648914380079,0.06613105048724026
KMTA01,I,8696.06403,19.372,0.066,19.310583945113024,0.05980748745284832
KMTA01,I,8696.08123,19.698,0.099,19.601481980361115,0.086857241201076
KMTA01,I,8696.0983,19.274,0.062,19.221411915138727,0.056641467893701315
KMTA01,I,8696.12627,19.432,0.084,19.364811305685834,0.07571498708087622
KMTA01,I,8696.15564,19.248,0.081,19.197634622758223,0.07415098291427448
KMTA01,I,8696.17002,19.339,0.116,19.28063791159542,0.10541227785585311
KMTA01,I,8696.94617,19.493,0.082,19.41964015654322,0.07349333565829964
KMTA01,I,8696.96357,19.612,0.072,19.52567095198133,0.06376449455140622
KMTA01,I,8696.98083,19.56,0.075,19.479494219557413,0.06677855164814009
KMTA01,I,8696.918,19.285,0.06,19.231456795769482,0.05476612495062586
KMTA01,I,8696.9458,19.529,0.065,19.45184954312235,0.05805387562267481
KMTA01,I,8696.96323,19.552,0.062,19.472368302899717,0.05524806283046249
KMTA01,I,8696.99897,19.708,0.07,19.610250471945797,0.06134459068688079
KMTA01,I,8697.01636,19.508,0.075,19.43307439015396,0.06712264530277676
KMTA01,I,8697.03349,19.666,0.084,19.57335654180819,0.0739605184851745
KMTA01,I,8697.06255,19.316,0.07,19.259717111642633,0.0637327897238686
KMTA01,I,8697.08016,19.304,0.065,19.248786101201098,0.05923874392929382
KMTA01,I,8697.09896,19.383,0.074,19.32054710899224,0.06699287370886459
KMTA01,I,8697.11616,19.419,0.07,19.353086613107198,0.06316997856128564
KMTA01,I,8697.13301,19.368,0.072,19.30695862305842,0.0652670509619993
KMTA01,I,8697.15258,19.24,0.073,19.19030879214379,0.06686893728450248
KMTA01,I,8697.89333,19.338,0.066,19.27972914687528,0.05998099123265177
KMTA01,I,8697.91033,19.557,0.07,19.476822673252038,0.06234550592983241
KMTA01,I,8697.94511,19.47,0.066,19.399003647871496,0.05928208079573225
KMTA01,I,8697.96253,19.632,0.072,19.543364563083387,0.06362918578201376
KMTA01,I,8697.9907,19.616,0.065,19.529212676796654,0.057540876307491405
KMTA01,I,8698.01251,19.512,0.055,19.436653571281738,0.049204198543968014
KMTA01,I,8698.02964,19.416,0.065,19.350378963639244,0.0586736338523929
KMTA01,I,8698.04817,19.446,0.072,19.377422417956026,0.0648155943580908
KMTA01,I,8698.06545,19.607,0.083,19.521241697216595,0.07354494296621683
KMTA01,I,8698.09458,19.562,0.077,19.481274801057264,0.06854545914303586
KMTA01,I,8698.11225,19.533,0.061,19.455421385380294,0.05445984907082635
KMTA01,I,8698.1298,19.557,0.065,19.476822673252038,0.05789225550627295
KMTA01,I,8698.16507,19.147,0.104,19.104820350603365,0.09592670427165643
KMTA01,I,8698.86364,19.615,0.116,19.52832738577435,0.1026991827877514
KMTA01,I,8698.90143,19.395,0.068,19.331405116461934,0.06149630238360297
KMTA01,I,8698.93007,19.45,0.073,19.38102262179086,0.06569161713900717
KMTA01,I,8698.948,19.639,0.089,19.549548411629633,0.07859364222782078
KMTA01,I,8698.9653,19.618,0.069,19.530982978079944,0.06106893218044324
KMTA01,I,8698.9823,19.518,0.073,19.44201973683183,0.06526927656982165
KMTA01,I,8699.00524,19.57,0.083,19.48839352087609,0.07382671508930816
KMTA01,I,8699.03431,19.449,0.068,19.380122695145925,0.061197831710903726
KMTA01,I,8699.05205,19.684,0.067,19.589189456599485,0.05887468948302872
KMTA01,I,8699.06953,19.638,0.06,19.5486652894589,0.052990181910798906
KMTA01,I,8699.08684,19.542,0.057,19.463452866769334,0.050843336972508736
KMTA01,I,8699.10411,19.597,0.062,19.51237622328959,0.05499462222110216
KMTA01,I,8699.13306,19.452,0.074,19.38282222608659,0.06657921256170837
KMTA01,I,8699.14626,19.311,0.066,19.255163832217455,0.06011564521056346
KMTA01,I,8699.16062,19.339,0.117,19.28063791159542,0.10632100438909321
KMTA01,I,8699.87173,19.741,0.085,19.63911530610828,0.0742066954933495
KMTA01,I,8699.89006,19.534,0.055,19.45631412569978,0.04909829195399388
KMTA01,I,8699.90762,19.529,0.055,19.45184954312235,0.0491225101422633
KMTA01,I,8699.92529,19.527,0.047,19.45006309429742,0.04198567502014417
KMTA01,I,8699.95596,19.674,0.059,19.58039729336294,0.05190258319280736
KMTA01,I,8699.9855,19.562,0.065,19.481274801057264,0.05786304992593935
KMTA01,I,8700.00544,19.435,0.047,19.367515043622607,0.04235277973791138
KMTA01,I,8700.02223,19.489,0.054,19.416054431359623,0.04841652065359888
KMTA01,I,8700.03997,19.598,0.061,19.51326318715994,0.05410197932835056
KMTA01,I,8700.05693,19.606,0.059,19.5203555670931,0.0522844185609157
KMTA01,I,8700.08736,19.66,0.072,19.56807190545457,0.06343651304984779
KMTA01,I,8700.10469,19.615,0.091,19.52832738577435,0.08056573822142568
KMTA01,I,8700.12191,19.577,0.065,19.494617648305706,0.0577748012587061
KMTA01,I,8700.13897,19.546,0.087,19.46702010966021,0.07757206286272102
KMTA01,I,8700.14358,19.697,0.076,19.600604584945597,0.0666858161115116
KMTA01,I,8700.15825,19.609,0.155,19.523013678491534,0.13731412499963974
KMTA01,I,8700.86297,19.497,0.082,19.42322451155374,0.07346520609030435
KMTA01,I,8700.88063,19.661,0.099,19.56895291986638,0.08721564697652172
KMTA01,I,8700.90909,19.54,0.077,19.461668712644595,0.06869675998577408
KMTA01,I,8700.92643,19.535,0.061,19.457206777793708,0.05444908555228555
KMTA01,I,8700.94382,19.458,0.058,19.388219042614597,0.05215472440502286
KMTA01,I,8700.96105,19.512,0.05,19.436653571281738,0.044731089585425474
KMTA01,I,8700.9781,19.558,0.054,19.477713278475083,0.04809025893314713
KMTA01,I,8701.0063,19.6,0.057,19.51503683771029,0.05054377031409122
KMTA01,I,8701.02348,19.596,0.084,19.511489167110227,0.07451659420246337
KMTA01,I,8701.04055,19.569,0.066,19.487503997120044,0.05871155440995224
KMTA01,I,8701.05839,19.562,0.068,19.481274801057264,0.06053365223021348
KMTA01,I,8701.0756,19.514,0.062,19.43844264112251,0.055455776431813174
KMTA01,I,8701.09373,19.625,0.069,19.53717607759781,0.06102356366054265
KMTA01,I,8701.12318,19.687,0.076,19.591825194737915,0.066760828007907
KMTA01,I,8701.1405,19.695,0.094,19.59884949705236,0.0824984324601203
KMTA01,I,8701.1544,19.523,0.18,19.44648914380079,0.16085931199598985
KMTA01,I,8701.8639,19.549,0.095,19.46969460761902,0.08467973545440755
KMTA01,I,8701.88117,19.499,0.081,19.42501617399295,0.07255536524931658
KMTA01,I,8701.91588,19.408,0.075,19.343155009052417,0.06774875383741728
KMTA01,I,8701.97852,19.434,0.072,19.366613879627334,0.06488676052549724
KMTA01,I,8701.99567,19.584,0.066,19.500837316771825,0.05862149724315212
KMTA01,I,8702.01279,19.604,0.07,19.51858302820457,0.0620453581098835
KMTA01,I,8702.04077,19.538,0.071,19.45988420408362,0.06335633909961401
KMTA01,I,8702.07548,19.396,0.059,19.332309434007573,0.053352383909754594
KMTA01,I,8702.09222,19.512,0.069,19.436653571281738,0.06172890362788715
KMTA01,I,8702.10948,19.576,0.084,19.493728759720717,0.07467046127767919
KMTA01,I,8702.13747,19.295,0.079,19.24058080722767,0.07205057622337023
KMTA01,I,8703.02538,19.614,0.108,19.52744200125347,0.09562657478989262
KMTA01,I,8703.0423,19.506,0.084,19.43128427987582,0.07519189709924586
KMTA01,I,8703.89028,19.242,0.081,19.19214067603399,0.07418555217143283
KMTA01,I,8703.92631,19.515,0.097,19.439337045641178,0.08675301892409057
KMTA01,I,8703.94372,19.331,0.086,19.273365659656747,0.07820288218057063
KMTA01,I,8703.9923,19.553,0.098,19.47325935598684,0.08731882084041304
KMTA01,I,8704.02721,19.345,0.086,19.286088893648923,0.07811097394624031
KMTA01,I,8704.04466,19.594,0.099,19.509714778087606,0.08784138001891831
KMTA01,I,8704.06191,19.482,0.096,19.409776127325284,0.08613104734288636
KMTA01,I,8704.10726,19.461,0.095,19.390916324892597,0.08540202715492425
KMTA01,I,8704.1249,19.539,0.104,19.46077650263664,0.09279444627959542
KMTA01,I,8704.13225,19.403,0.093,19.33863742121889,0.0840457895227628
KMTA01,I,8704.14652,19.428,0.092,19.361205175694373,0.08295602653920243
KMTA01,I,8707.86481,19.603,0.24,19.51769661957165,0.21274919907033876
KMTA01,I,8707.97063,19.612,0.164,19.52567095198133,0.14524134870042527
KMTA01,I,8707.98806,19.591,0.151,19.507052503879862,0.13402196867724803
KMTA01,I,8708.00523,19.572,0.143,19.49017229669229,0.1271695107283955
KMTA01,I,8708.05076,19.543,0.14,19.46434481075802,0.12486594382667895
KMTA01,I,8708.06876,19.443,0.144,19.37472139616502,0.12966689005613777
KMTA01,I,8708.10844,19.555,0.171,19.475041193765023,0.15233182043863508
KMTA01,I,8708.86543,19.471,0.139,19.399901819103302,0.12483994600104342
KMTA01,I,8708.91079,19.403,0.121,19.33863742121889,0.10934989819628278
KMTA01,I,8708.92803,19.282,0.109,19.228718159767354,0.099515746719012
KMTA01,I,8708.94616,19.293,0.085,19.238756594294067,0.0775353242939711
KMTA01,I,8708.96326,19.585,0.106,19.501725475536528,0.09413997957086374
KMTA01,I,8708.98058,19.594,0.129,19.509714778087606,0.1144599800246511
KMTA01,I,8709.03318,19.45,0.095,19.38102262179086,0.08548909079733809
KMTA01,I,8709.05045,19.581,0.097,19.49817229200225,0.08618242206621786
KMTA01,I,8709.06806,19.508,0.091,19.43307439015396,0.08144214296736914
KMTA01,I,8709.08532,19.757,0.103,19.653070508197725,0.08975186302810542
KMTA01,I,8709.11351,19.438,0.097,19.37021804297898,0.08738502115381483
KMTA01,I,8709.11795,19.677,0.12,19.583035968850815,0.10552945076564016
KMTA01,I,8709.13247,19.514,0.118,19.43844264112251,0.10554486482183799
KMTA01,I,8709.8655,19.697,0.138,19.600604584945597,0.12108740293932373
KMTA01,I,8709.88322,19.251,0.096,19.200380634391735,0.08786209026424034
KMTA01,I,8709.9027,19.526,0.106,19.44916973818375,0.09470039812111784
KMTA01,I,8709.93802,19.56,0.095,19.479494219557413,0.08458616542097744
KMTA01,I,8709.9555,19.618,0.093,19.530982978079944,0.08231029989538001
KMTA01,I,8709.9844,19.565,0.083,19.483944997957916,0.07386422335588254
KMTA01,I,8710.00221,19.558,0.09,19.477713278475083,0.08015043155524522
KMTA01,I,8710.01954,19.536,0.081,19.458099341598246,0.07229409072254202
KMTA01,I,8710.03685,19.562,0.083,19.481274801057264,0.07388666375158412
KMTA01,I,8710.05425,19.614,0.084,19.52744200125347,0.07437622483658318
KMTA01,I,8710.08209,19.447,0.086,19.37832259316745,0.07741150889606231
KMTA01,I,8710.09871,19.637,0.106,19.547782072254964,0.09362605800671857
KMTA01,I,8710.11457,19.475,0.114,19.40349366072852,0.10234823552760991
KMTA01,I,8710.12867,19.554,0.128,19.474150319630088,0.1140376191787335
KMTA01,I,8710.88235,19.336,0.108,19.277911388486018,0.09816718897734712
KMTA01,I,8710.8993,19.106,0.084,19.066948248817024,0.07770279303366769
KMTA01,I,8710.91684,19.507,0.113,19.43217937827191,0.10114123190077551
KMTA01,I,8710.95167,19.649,0.115,19.558374391735576,0.10144383086631405
KMTA01,I,8710.9731,19.674,0.101,19.58039729336294,0.08885018478768719
KMTA01,I,8711.00374,19.457,0.09,19.387319781504697,0.08093725409590259
KMTA01,I,8711.0627,19.445,0.117,19.376522160011167,0.10533501707596483
KMTA01,I,8711.07983,19.421,0.096,19.3548913073605,0.08661753101185808
KMTA01,I,8711.08846,19.607,0.118,19.521241697216595,0.10455787072305521
KMTA01,I,8711.10275,19.297,0.098,19.242404724586198,0.08936470164803859
KMTA01,I,8711.90122,19.477,0.072,19.40528907469371,0.06462881165978708
KMTA01,I,8711.92177,19.64,0.081,19.550431438700077,0.07152133933198528
KMTA01,I,8711.93954,19.614,0.081,19.52744200125347,0.07171993109241948
KMTA01,I,8711.95726,19.623,0.081,19.535407090412413,0.07165160107769897
KMTA01,I,8711.97478,19.49,0.077,19.41695099089055,0.06903179491931372
KMTA01,I,8712.00346,19.311,0.079,19.255163832217455,0.07195660563082593
KMTA01,I,8712.02037,19.419,0.083,19.353086613107198,0.07490154600838156
KMTA01,I,8712.03748,19.724,0.118,19.62425927057919,0.10321997743288758
KMTA01,I,8712.05516,19.671,0.124,19.577757740665106,0.10911961516416467
KMTA01,I,8712.07261,19.372,0.098,19.310583945113024,0.08880505712695659
KMTA01,I,8712.09458,19.198,0.089,19.151774422257102,0.08178578373685554
KMTA01,I,8712.10931,19.605,0.137,19.51946934406707,0.12141891537248393
KMTA01,I,8712.89561,19.505,0.074,19.430389095028616,0.06624687583153781
KMTA01,I,8712.92662,19.497,0.072,19.42322451155374,0.06450603461587698
KMTA01,I,8712.94402,19.347,0.128,19.287905274372452,0.11623853390329492
KMTA01,I,8712.96111,19.633,0.062,19.544248254448007,0.054785929653940336
KMTA01,I,8712.97875,19.465,0.063,19.394511529848316,0.056613917231552124
KMTA01,I,8712.99558,19.567,0.067,19.485724678236792,0.0596132388629887
KMTA01,I,8713.02473,19.612,0.079,19.52567095198133,0.0699638204105707
KMTA01,I,8713.04237,19.539,0.09,19.46077650263664,0.08030288620349606
KMTA01,I,8713.06459,19.551,0.074,19.47147716043313,0.06594784797979483
KMTA01,I,8713.08196,19.613,0.087,19.526556523300354,0.07704064429944793
KMTA01,I,8713.08783,19.675,0.126,19.58127694941758,0.11083051955260627
KMTA01,I,8713.10211,19.588,0.101,19.50438940243935,0.08967165370658102
KMTA01,I,8713.87927,19.809,0.102,19.698240899869347,0.08832315536970234
KMTA01,I,8714.88545,19.369,0.091,19.30786507083027,0.08248319306850332
KMTA01,I,8714.97113,19.56,0.103,19.479494219557413,0.09170921093011238
KMTA01,I,8715.02045,19.622,0.098,19.534522455740635,0.08669880315342188
KMTA01,I,8715.03731,19.472,0.089,19.40079990606674,0.07992598796999766
KMTA01,I,8715.05438,19.28,0.077,19.226892036502726,0.07031137386593972
KMTA01,I,8715.07125,19.602,0.111,19.516810118234318,0.09840679109761925
KMTA01,I,8715.88293,19.481,0.083,19.40887888645076,0.07447451629634978
KMTA01,I,8715.90157,19.651,0.115,19.56013844063668,0.10142178759042254
KMTA01,I,8715.90306,19.468,0.088,19.397207052849893,0.07905758388473909
KMTA01,I,8715.9311,19.477,0.076,19.40528907469371,0.06821930119644194
KMTA01,I,8715.9481,19.491,0.077,19.417847464973086,0.06902521298977461
KMTA01,I,8715.96569,19.375,0.069,19.313302114616853,0.06250978149715936
KMTA01,I,8715.98325,19.471,0.083,19.399901819103302,0.0745447159574576
KMTA01,I,8716.00094,19.663,0.079,19.570714658870028,0.06958105336173222
KMTA01,I,8716.02882,19.527,0.077,19.45006309429742,0.06878504205427875
KMTA01,I,8716.04636,19.592,0.095,19.50794002061803,0.08430972209819093
KMTA01,I,8716.08137,19.356,0.072,19.296075176665653,0.06533420506906479
KMTA01,I,8717.88807,19.425,0.065,19.358499720760584,0.05862613843713192
KMTA01,I,8717.90554,19.439,0.06,19.371118878352338,0.054047653790766516
KMTA01,I,8717.93801,19.647,0.077,19.55660995974284,0.0679379993143967
KMTA01,I,8717.95566,19.54,0.072,19.461668712644595,0.06423593141526926
KMTA01,I,8717.97873,19.343,0.073,19.28427220597071,0.06631469656226965
KMTA01,I,8717.99598,19.651,0.09,19.56013844063668,0.07937357289685244
KMTA01,I,8718.01771,19.533,0.09,19.455421385380294,0.0803505969897438
KMTA01,I,8718.04582,19.37,0.082,19.308771440469002,0.07431910531872231
KMTA01,I,8718.06336,19.539,0.082,19.46077650263664,0.0731648518742964
KMTA01,I,8718.07364,19.213,0.071,19.16555079507769,0.0651713490486549
KMTA01,I,8718.08851,19.579,0.11,19.4963951524131,0.09775270643947408
KMTA01,I,8718.87288,19.511,0.087,19.43575890608593,0.07783964727671426
KMTA01,I,8718.88976,19.657,0.087,19.56542828339228,0.07667761750905208
KMTA01,I,8718.90725,19.542,0.072,19.463452866769334,0.06422316249158996
KMTA01,I,8718.92442,19.513,0.066,19.43754814964831,0.05903930544016398
KMTA01,I,8718.95301,19.496,0.073,19.4223285514737,0.06540821916033708
KMTA01,I,8718.97515,19.643,0.072,19.553079948638278,0.06355394592706928
KMTA01,I,8718.99268,19.655,0.076,19.563665387005322,0.06699737565256579
KMTA01,I,8719.00972,19.67,0.076,19.576877695148283,0.0668871535619978
KMTA01,I,8719.02731,19.281,0.077,19.227805134690918,0.0703057464020759
KMTA01,I,8719.05719,19.601,0.062,19.515923524258547,0.05497169692617974
KMTA01,I,8719.07292,19.547,0.062,19.467911698059137,0.055275720601936335
KMTA01,I,8719.08736,19.544,0.075,19.465236665945486,0.06688580741093414
KMTA01,I,8719.88428,19.598,0.078,19.51326318715994,0.06917958012477612
KMTA01,I,8719.90837,19.613,0.075,19.526556523300354,0.06641434853400684
KMTA01,I,8719.92558,19.611,0.06,19.524785287362686,0.05314267478203494
KMTA01,I,8719.9707,19.57,0.075,19.48839352087609,0.0667108871288929
KMTA01,I,8720.00609,19.59,0.063,19.50616489522696,0.05592223906894052
KMTA01,I,8720.02324,19.543,0.067,19.46434481075802,0.059757273117053505
KMTA01,I,8720.04035,19.598,0.075,19.51326318715994,0.06651882704305397
KMTA01,I,8720.06738,19.528,0.075,19.45095636263149,0.0669918317302948
KMTA01,I,8720.08145,19.607,0.1,19.521241697216595,0.08860836501953834
KMTA01,I,8720.89356,19.44,0.053,19.37201963141842,0.04773773028581569
KMTA01,I,8720.91076,19.57,0.058,19.48839352087609,0.05158975271301053
